ID,trueAnnotation,Ignore,Annotation
https://www.idref.fr/260703567,"['Δήλος', 'Εμπορικό κτήριο β', 'Delos', 'Magasin β', 'Délos', 'Commercial building β']",[],"['Δήλος', 'Εμπορικό κτήριο β', 'Delos', 'Magasin β', 'Délos', 'Commercial building β']"
https://www.idref.fr/193273438,"['Thasos', ""Forteresse médiévale de l'acropole"", 'Village médiéval', 'Θάσος', 'Μεσαιωνικό φρούριο της ακρόπολης']",[],"['Thasos', ""Forteresse médiévale de l' acropole"", 'Village médiéval', 'Θάσος', 'Μεσαιωνικό φρούριο της ακρόπολης']"
https://www.idref.fr/260701343,"['Δήλος', 'Οδός 5', 'Delos', 'Street 5', 'Délos', 'Rue 5']",[],"['Δήλος', 'Οδός 5', 'Delos', 'Street 5', 'Délos', 'Rue 5']"
https://www.idref.fr/260700606,"['Δήλος', 'Pressoir à Vin', 'Wine press', 'Πιεστήριο οίνου', 'Délos', 'Pressoir']",[],"['Δήλος', 'Pressoir à Vin', 'Wine press', 'Πιεστήριο οίνου', 'Délos', 'Pressoir']"
https://www.idref.fr/193368684,"['Thasos', 'Niche de Pan', 'Sanctuaire de Pan', 'Θάσος', 'Το ιερό του Πάνα']",[],"['Thasos', 'Niche de Pan', 'Sanctuaire de Pan', 'Θάσος', 'Το ιερό του Πάνα']"
https://www.idref.fr/193273853,"[""Temple d'Athéna"", ""Sanctuaire d'Athéna"", 'Ιερό της Αθηνάς Πολιούχου', 'Thasos', 'Αθήναιον', 'Athénaion', ""Sanctuaire d'Athéna Poliouchos"", 'Θάσος']",[],"[""Temple d' Athéna"", ""Sanctuaire d' Athéna"", 'Ιερό της Αθηνάς Πολιούχου', 'Thasos', 'Αθήναιον', 'Athénaion', ""Sanctuaire d' Athéna Poliouchos"", 'Θάσος']"
https://www.idref.fr/260466891,"['Portique$', 'Rue à colonnes', 'Δήλος', 'Στοά$', 'Οδός με κιονοστοιχία', 'Portico$', 'Colonnaded street', 'Delos', 'Délos']",[],"['Portique$', 'Rue à colonnes', 'Δήλος', 'Στοά$', 'Οδός με κιονοστοιχία', 'Portico$', 'Colonnaded street', 'Delos', 'Délos']"
https://www.idref.fr/260467413,"['Δήλος', 'Delos', 'Βωμός και ναός', 'Autel et temple', 'Délos', 'Altar and temple']",[],"['Δήλος', 'Delos', 'Βωμός και ναός', 'Autel et temple', 'Délos', 'Altar and temple']"
https://www.idref.fr/260593591,"['Δήλος', 'Îlot des Bijoux - Maison III', 'Delos', 'Délos', 'Νησίδα των Κοσμημάτων - Οικία III', 'Insula of the Jewels - House III']",[],"['Δήλος', 'Îlot des Bijoux - Maison III', 'Delos', 'Délos', 'Νησίδα των Κοσμημάτων - Οικία III', 'Insula of the Jewels - House III']"
https://www.idref.fr/260346780,"['Δήλος', 'Βορειοανατολικές εξέδρες', 'Exèdres Nord-Est', 'Delos', 'Northeast exedra', 'Exèdres du Nord-Est', 'Délos']",[],"['Δήλος', 'Βορειοανατολικές εξέδρες', 'Exèdres Nord-Est', 'Delos', 'Northeast exedra', 'Exèdres du Nord-Est', 'Délos']"
https://www.idref.fr/260561819,"['Δήλος', 'Ιερά του θεάτρου', 'Délos', 'Sanctuaries of the theater', 'Sanctuaires du théâtre']",[],"['Δήλος', 'Ιερά του θεάτρου', 'Délos', 'Sanctuaries of the theater', 'Sanctuaires du théâtre']"
https://www.idref.fr/260216291,"['Autel archaïque anonyme a', 'Δήλος', 'Ανώνυμος αρχαϊκός βωμός A', 'Autel archaïque anonyme', 'Archaic anonymous altar a', 'Delos', 'Délos']",[],"['Autel archaïque anonyme a', 'Δήλος', 'Ανώνυμος αρχαϊκός βωμός A', 'Autel archaïque anonyme', 'Archaic anonymous altar a', 'Delos', 'Délos']"
https://www.idref.fr/260507032,"['Δήλος', 'Monument de Mithridate', 'Monument of Mithridates', 'Délos', 'Μνημείο του Μιθριδάτη']",[],"['Δήλος', 'Monument de Mithridate', 'Monument of Mithridates', 'Délos', 'Μνημείο του Μιθριδάτη']"
https://www.idref.fr/260494100,"['Δήλος', ""Portique dorique de l'Agora des Déliens"", ""Portique dorique de l'Agora tétragone"", 'Δωρική στοά της Αγοράς των Δηλίων', 'Δωρική στοά της Τετράγωνης Αγοράς', 'Délos', 'Δωρική στοά της Τετραγώνου Αγοράς', 'Doric portico of the Agora of the Delians']",[],"['Δήλος', ""Portique dorique de l' Agora des Déliens"", ""Portique dorique de l' Agora tétragone"", 'Δωρική στοά της Αγοράς των Δηλίων', 'Δωρική στοά της Τετράγωνης Αγοράς', 'Délos', 'Δωρική στοά της Τετραγώνου Αγοράς', 'Doric portico of the Agora of the Delians']"
https://www.idref.fr/260593397,"['Δήλος', 'Insula of the Jewels - House I', 'Delos', 'Νησίδα των Κοσμημάτων - Οικία I', 'Délos', 'Îlot des Bijoux - Maison I']",[],"['Δήλος', 'Insula of the Jewels - House I', 'Delos', 'Νησίδα των Κοσμημάτων - Οικία I', 'Délos', 'Îlot des Bijoux - Maison I']"
https://www.idref.fr/260372579,"['Δήλος', ""Théké d'Opis et Argé"", 'Delos', 'Θήκη της Ώπης και της Άργης', 'Burial-place of Opis and Arge', 'Délos']",[],"['Δήλος', ""Théké d' Opis et Argé"", 'Delos', 'Θήκη της Ώπης και της Άργης', 'Burial-place of Opis and Arge', 'Délos']"
https://www.idref.fr/260375438,"['Άβατον', 'Δήλος', 'Abaton', 'Delos', 'Délos']",[],"['Άβατον', 'Δήλος', 'Abaton', 'Delos', 'Délos']"
https://www.idref.fr/260352519,"['Δήλος', 'Monument de C. Billienus', 'Monument of C. Billienus', 'Delos', 'Μνημείο του C. Billienus', 'Délos']",[],"['Δήλος', 'Monument de C . Billienus', 'Monument of C . Billienus', 'Delos', 'Μνημείο του C . Billienus', 'Délos']"
https://www.idref.fr/260443514,"['Δήλος', 'Οικία του Ξίφους', ""Maison de l'épée"", ""Maison à l'Ouest de la Maison des sceaux"", 'Délos', 'House of the sword']",[],"['Δήλος', 'Οικία του Ξίφους', ""Maison de l' épée"", ""Maison à l' Ouest de la Maison des sceaux"", 'Délos', 'House of the sword']"
https://www.idref.fr/260217360,"['Δήλος', 'Classical altar of Athena and Apollo Paion', 'Delos', 'Κλασικός βωμός της Αθηνάς και του Απόλλωνος Παιώνος', 'Délos', ""Autel classique d'Athéna et Apollon Paiôn""]",[],"['Δήλος', 'Classical altar of Athena and Apollo Paion', 'Delos', 'Κλασικός βωμός της Αθηνάς και του Απόλλωνος Παιώνος', 'Délos', ""Autel classique d' Athéna et Apollon Paiôn""]"
https://www.idref.fr/260218197,"['Δήλος', 'Altar of Zeus Polieus and Athena Polias', 'Αρχαϊκός βωμός του Διός Πολιέως και της Αθηνάς Πολιάδος', 'Delos', 'Délos', 'Autel archaïque de Zeus Polieus et Athéna Polias']",[],"['Δήλος', 'Altar of Zeus Polieus and Athena Polias', 'Αρχαϊκός βωμός του Διός Πολιέως και της Αθηνάς Πολιάδος', 'Delos', 'Délos', 'Autel archaïque de Zeus Polieus et Athéna Polias']"
https://www.idref.fr/260494151,"['Δήλος', 'Monument du Tritopatôr', 'Délos', 'Monument of the Tritopator', 'Μνημείο του Τριτοπάτoρος']",[],"['Δήλος', 'Monument du Tritopatôr', 'Délos', 'Monument of the Tritopator', 'Μνημείο του Τριτοπάτoρος']"
https://www.idref.fr/260494178,"['Δήλος', 'Παλαιοχριστιανική βασιλική του Αγίου Κηρύκου', 'Délos', 'Basilique paléochrétienne de Saint-Cyrique', 'Early Christian basilica of Saint Cyrique']",[],"['Δήλος', 'Παλαιοχριστιανική βασιλική του Αγίου Κηρύκου', 'Délos', 'Basilique paléochrétienne de Saint-Cyrique', 'Early Christian basilica of Saint Cyrique']"
https://www.idref.fr/260411078,"['Δήλος', 'Ekklésiastérion', 'Εκκλησιαστήριο', 'Délos', 'Ekklesiasterion']",[],"['Δήλος', 'Ekklésiastérion', 'Εκκλησιαστήριο', 'Délos', 'Ekklesiasterion']"
https://www.idref.fr/260217719,"['Δήλος', 'Autel hellénistique', 'Hellenistic altar', 'Delos', 'Ελληνιστικός βωμός', 'Délos']",[],"['Δήλος', 'Autel hellénistique', 'Hellenistic altar', 'Delos', 'Ελληνιστικός βωμός', 'Délos']"
https://www.idref.fr/260409790,"['Δήλος', 'Στοά', 'Delos', 'Portique$', 'Portico$', 'Délos']",[],"['Δήλος', 'Στοά', 'Delos', 'Portique$', 'Portico$', 'Délos']"
https://www.idref.fr/260467464,"['Hippodrome', 'Ιππόδρομος', 'Δήλος', 'Délos']",[],"['Hippodrome', 'Ιππόδρομος', 'Δήλος', 'Délos']"
https://www.idref.fr/260376485,"['Δήλος', 'Delos', 'Φοίνικας του Νικία', 'Délos', 'Palmier de Nicias', 'Palm tree of Nicias']",[],"['Δήλος', 'Delos', 'Φοίνικας του Νικία', 'Délos', 'Palmier de Nicias', 'Palm tree of Nicias']"
https://www.idref.fr/260402605,"['Δήλος', 'Delos', 'Délos', 'Temple G', 'Ναός G']",[],"['Δήλος', 'Delos', 'Délos', 'Temple G', 'Ναός G']"
https://www.idref.fr/26064188X,"['Îlot E - Maison IV', 'Νησίδα των Χάλκινων - Οικία IV', 'Δήλος', 'Delos', 'Îlot des Bronzes - Maison IV', 'Délos', 'Insula of the Bronzes - House IV']",[],"['Îlot E - Maison IV', 'Νησίδα των Χάλκινων - Οικία IV', 'Δήλος', 'Delos', 'Îlot des Bronzes - Maison IV', 'Délos', 'Insula of the Bronzes - House IV']"
https://www.idref.fr/260494135,"['Δήλος', 'L-shaped portico of the Agora of the Delians', 'Στοά σε σχήμα Γ της Αγοράς των Δηλίων', ""Portique coudé de l'Agora tétragone"", 'Délos', 'Στοά σε σχήμα Γ της Τετράγωνης Αγοράς', 'Στοά σε σχήμα Γ της Τετραγώνου Αγοράς', ""Portique coudé de l'Agora des Déliens""]",[],"['Δήλος', 'L-shaped portico of the Agora of the Delians', 'Στοά σε σχήμα Γ της Αγοράς των Δηλίων', ""Portique coudé de l' Agora tétragone"", 'Délos', 'Στοά σε σχήμα Γ της Τετράγωνης Αγοράς', 'Στοά σε σχήμα Γ της Τετραγώνου Αγοράς', ""Portique coudé de l' Agora des Déliens""]"
https://www.idref.fr/260593125,"['Δήλος', 'Νησίδα των Κοσμημάτων - Οικία VII', 'Delos', 'Insula of the Jewels - House VII', 'Délos', 'Îlot des Bijoux - Maison VII']",[],"['Δήλος', 'Νησίδα των Κοσμημάτων - Οικία VII', 'Delos', 'Insula of the Jewels - House VII', 'Délos', 'Îlot des Bijoux - Maison VII']"
https://www.idref.fr/260358134,"['Δήλος', 'Μνημείο των ""Προγόνων""', 'Delos', 'Monument des ""Progonoi""', 'Monument of the ""Progonoi""', 'Délos']",[],"['Δήλος', 'Μνημείο των ""Προγόνων""', 'Delos', 'Monument des ""Progonoi""', 'Monument of the ""Progonoi""', 'Délos']"
https://www.idref.fr/261398016,"['Délion', 'Θάσος', 'Δήλιον', 'Thasos']",[],"['Délion', 'Θάσος', 'Δήλιον', 'Thasos']"
https://www.idref.fr/260593354,"['Δήλος', 'Îlot des Bijoux - Maison VI', 'Delos', 'Délos', 'Insula of the Jewels - House VI', 'Νησίδα των Κοσμημάτων - Οικία VI']",[],"['Δήλος', 'Îlot des Bijoux - Maison VI', 'Delos', 'Délos', 'Insula of the Jewels - House VI', 'Νησίδα των Κοσμημάτων - Οικία VI']"
https://www.idref.fr/260411272,"['Δήλος', 'Building with a peristyle courtyard', 'Οικοδόμημα με περίστυλη αυλή', 'Édifice à cour péristyle', 'Délos']",[],"['Δήλος', 'Building with a peristyle courtyard', 'Οικοδόμημα με περίστυλη αυλή', 'Édifice à cour péristyle', 'Délos']"
https://www.idref.fr/260593796,"['Δήλος', 'Îlot des Bijoux - Maison V', 'Delos', 'Délos', 'Insula of the Jewels - House V', 'Νησίδα των Κοσμημάτων - Οικία V']",[],"['Δήλος', 'Îlot des Bijoux - Maison V', 'Delos', 'Délos', 'Insula of the Jewels - House V', 'Νησίδα των Κοσμημάτων - Οικία V']"
https://www.idref.fr/260555827,"[""Sanctuaire d'Artémis Lochia"", 'Δήλος', 'Sanctuary of Artemis Lochia', 'Ιερό της Αρτέμιδος Λοχείας', 'Delos', 'Délos']",[],"[""Sanctuaire d' Artémis Lochia"", 'Δήλος', 'Sanctuary of Artemis Lochia', 'Ιερό της Αρτέμιδος Λοχείας', 'Delos', 'Délos']"
https://www.idref.fr/260593761,"['Îlot des Bijoux - Maison II', 'Νησίδα των Κοσμημάτων - Οικία II', 'Δήλος', 'Delos', 'Insula of the Jewels - House II', 'Délos']",[],"['Îlot des Bijoux - Maison II', 'Νησίδα των Κοσμημάτων - Οικία II', 'Δήλος', 'Delos', 'Insula of the Jewels - House II', 'Délos']"
https://www.idref.fr/260467006,"['Δήλος', 'Τριγωνικό άβατο', 'Triangular abaton ', 'Τριγωνικό άβατο ', 'Abaton triangulaire ', 'Delos', 'Abaton triangulaire', 'Triangular abaton', 'Délos']",[],"['Δήλος', 'Τριγωνικό άβατο', 'Triangular abaton', 'Τριγωνικό άβατο', 'Abaton triangulaire', 'Delos', 'Abaton triangulaire', 'Triangular abaton', 'Délos']"
https://www.idref.fr/260552763,"['Fabrique de pourpre', 'Δήλος', 'Βιοτεχνία παραγωγής πορφύρας', 'Purple dye workshop', 'Délos']",[],"['Fabrique de pourpre', 'Δήλος', 'Βιοτεχνία παραγωγής πορφύρας', 'Purple dye workshop', 'Délos']"
https://www.idref.fr/260509159,"['Δήλος', ""Réservoir de l'Inopos"", 'Delos', 'Reservoir of Inopos', ""Barrage de l'Inopos"", 'Délos', 'Δεξαμενή του Ινωπού']",[],"['Δήλος', ""Réservoir de l' Inopos"", 'Delos', 'Reservoir of Inopos', ""Barrage de l' Inopos"", 'Délos', 'Δεξαμενή του Ινωπού']"
https://www.idref.fr/260505544,"['Δήλος', 'Μνημείο των Νυμφών των Πυρρακιδών', 'Monument des Nymphes des Pyrrhakides', 'Monument of the nymphs of the Pyrrhakides', 'Délos']",[],"['Δήλος', 'Μνημείο των Νυμφών των Πυρρακιδών', 'Monument des Nymphes des Pyrrhakides', 'Monument of the nymphs of the Pyrrhakides', 'Délos']"
https://www.idref.fr/260220116,"['Δήλος', 'Mur de péribole', 'Delos', 'Mur de péribole du Sanctuaire', 'Délos', 'Enclosure wall of the sanctuary', 'Περίβολος του Ιερού']",[],"['Δήλος', 'Mur de péribole', 'Delos', 'Mur de péribole du Sanctuaire', 'Délos', 'Enclosure wall of the sanctuary', 'Περίβολος του Ιερού']"
https://www.idref.fr/193270846,"['Thasos', 'Θεσμοφόριον', 'Evraiocastro', 'Θάσος', 'Thesmophorion']",[],"['Thasos', 'Θεσμοφόριον', 'Evraiocastro', 'Θάσος', 'Thesmophorion']"
https://www.idref.fr/260443492,"['Δήλος', 'Lake', 'Lac arrondi', 'Delos', 'Λίμνη', 'Délos', 'Lac$']",[],"['Δήλος', 'Lake', 'Lac arrondi', 'Delos', 'Λίμνη', 'Délos', 'Lac$']"
https://www.idref.fr/260494011,"['Δήλος', 'Rue à colonnes', ""Rue de l'Est"", 'Delos', 'Ανατολική Οδός', 'Délos', 'East street']",[],"['Δήλος', 'Rue à colonnes', ""Rue de l' Est"", 'Delos', 'Ανατολική Οδός', 'Délos', 'East street']"
https://www.idref.fr/260593451,"['Δήλος', 'Insula of the Jewels - House IV', 'Νησίδα των Κοσμημάτων - Οικία IV', 'Delos', 'Délos', 'Îlot des Bijoux - Maison IV']",[],"['Δήλος', 'Insula of the Jewels - House IV', 'Νησίδα των Κοσμημάτων - Οικία IV', 'Delos', 'Délos', 'Îlot des Bijoux - Maison IV']"
https://www.idref.fr/260467049,"['Δήλος', 'Granite foundation', 'Θεμέλια από γρανίτη', 'Delos', 'Délos', 'Fondation de granit']",[],"['Δήλος', 'Granite foundation', 'Θεμέλια από γρανίτη', 'Delos', 'Délos', 'Fondation de granit']"
https://www.idref.fr/26037833X,"[""Pilier d'Antiochos"", 'Δήλος', 'Delos', 'Délos', 'Base for the statue of Antiochos', 'Πεσσός του Αντιόχου']",[],"[""Pilier d' Antiochos"", 'Δήλος', 'Delos', 'Délos', 'Base for the statue of Antiochos', 'Πεσσός του Αντιόχου']"
https://www.idref.fr/260407089,"['Δήλος', 'Tombeau de Laodiké et Hyperokhé', 'Delos', 'Séma de Laodiké et Hyperokhé', 'Σήμα της Λαοδίκης και της Υπερόχης', 'Délos', 'Grave of Laodicea and Hyperoche']",[],"['Δήλος', 'Tombeau de Laodiké et Hyperokhé', 'Delos', 'Séma de Laodiké et Hyperokhé', 'Σήμα της Λαοδίκης και της Υπερόχης', 'Délos', 'Grave of Laodicea and Hyperoche']"
https://www.idref.fr/260467421,"['Δήλος', 'Sanctuaire du bastion', 'Ιερό του Προμαχώνα', 'Delos', 'Délos', 'Sanctuary of the Bastion']",[],"['Δήλος', 'Sanctuaire du bastion', 'Ιερό του Προμαχώνα', 'Delos', 'Délos', 'Sanctuary of the Bastion']"
https://www.idref.fr/260493899,"['Δήλος', 'Delos', 'Stibabion', 'Délos', 'Altar of Dionysos', 'Autel de Dionysos', 'Chapelle de Dionysos', 'Βωμός του Διονύσου', 'Présentoir de monuments chorégiques']",[],"['Δήλος', 'Delos', 'Stibabion', 'Délos', 'Altar of Dionysos', 'Autel de Dionysos', 'Chapelle de Dionysos', 'Βωμός του Διονύσου', 'Présentoir de monuments chorégiques']"
https://www.idref.fr/260563277,"['Δήλος', 'Sanctuaire anonyme', 'Anonymous sanctuary', 'Délos', 'Ανώνυμο ιερό']",[],"['Δήλος', 'Sanctuaire anonyme', 'Anonymous sanctuary', 'Délos', 'Ανώνυμο ιερό']"
https://www.idref.fr/260563595,"['Δήλος', 'Αγροικία', 'Delos', 'Délos', 'Ferme', 'Farmhouse']",[],"['Δήλος', 'Αγροικία', 'Delos', 'Délos', 'Ferme', 'Farmhouse']"
https://www.idref.fr/260443506,"['Δήλος', 'Four houses', 'Quatre habitations', 'Delos', 'Délos', 'Τέσσερις οικίες']",[],"['Δήλος', 'Four houses', 'Quatre habitations', 'Delos', 'Délos', 'Τέσσερις οικίες']"
https://www.idref.fr/260558435,"['Δήλος', 'Ηραίον', 'Delos', 'Chapelle hellénistique', 'Ελληνιστικός ναΐσκος', 'Délos', 'Hellenistic chapel']",[],"['Δήλος', 'Ηραίον', 'Delos', 'Chapelle hellénistique', 'Ελληνιστικός ναΐσκος', 'Délos', 'Hellenistic chapel']"
https://www.idref.fr/260554642,"['Δήλος', 'Escalier nord-ouest du Cynthe', 'Delos', 'Délos', 'Βορειοδυτική άνοδος του Κύνθου', 'Northwest stairway to the summit of Mount Cynthos']",[],"['Δήλος', 'Escalier nord-ouest du Cynthe', 'Delos', 'Délos', 'Βορειοδυτική άνοδος του Κύνθου', 'Northwest stairway to the summit of Mount Cynthos']"
https://www.idref.fr/193046075,"['Psatheri', 'Thasos', 'Παραθαλάσσια πύλη', 'Porte maritime', 'Abords ouest', 'Θάσος']",[],"['Psatheri', 'Thasos', 'Παραθαλάσσια πύλη', 'Porte maritime', 'Abords ouest', 'Θάσος']"
https://www.idref.fr/260485004,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
https://www.idref.fr/260471801,"['Thasos', 'Salle absidalle', 'Αψιδωτή αίθουσα', 'Salle à abside', 'Θάσος']",[],"['Thasos', 'Salle absidalle', 'Αψιδωτή αίθουσα', 'Salle à abside', 'Θάσος']"
https://www.idref.fr/260807540,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
https://www.idref.fr/26046807X,"['Καταστήματα ΝΑ της αγοράς', ""Magasins Sud-Est de l'agora"", 'Thasos', 'Θάσος', ""Magasins et cellules d'habitation au Sud-Est de l'agora""]",[],"['Καταστήματα ΝΑ της αγοράς', ""Magasins Sud-Est de l' agora"", 'Thasos', 'Θάσος', ""Magasins et cellules d' habitation au Sud-Est de l' agora""]"
https://www.idref.fr/260841625,"['Galerie Est', 'Λέσχη του Ηρακλείου', ""Galerie de l'Est de l'Héracleion"", 'Thasos', 'Ανατολική Στοά του Ηρακλείου', 'Λέσχη του Ιερού του Ηρακλή', ""Lesché de l'Héracleion"", 'Θάσος', ""Lesché du Sanctuaire d'Héraclès""]",[],"['Galerie Est', 'Λέσχη του Ηρακλείου', ""Galerie de l' Est de l' Héracleion"", 'Thasos', 'Ανατολική Στοά του Ηρακλείου', 'Λέσχη του Ιερού του Ηρακλή', ""Lesché de l' Héracleion"", 'Θάσος', ""Lesché du Sanctuaire d' Héraclès""]"
https://www.idref.fr/261059564,"['Porte de Parménon', 'Thasos', 'Πύλη του Παρμενώνα', 'Θάσος']",[],"['Porte de Parménon', 'Thasos', 'Πύλη του Παρμενώνα', 'Θάσος']"
https://www.idref.fr/261080512,"['Champ Dimitriadis - Rue du rempart', 'Thasos', 'Συνοικία της πύλης του Ερμή - Οδός του τείχους', 'Θάσος', ""Quartier de la porte d'Hermès - Rue du rempart"", '""Συνοικία Δημητριάδη"" - Οδός του τείχους']",[],"['Champ Dimitriadis - Rue du rempart', 'Thasos', 'Συνοικία της πύλης του Ερμή - Οδός του τείχους', 'Θάσος', ""Quartier de la porte d' Hermès - Rue du rempart"", '""Συνοικία Δημητριάδη"" - Οδός του τείχους']"
https://www.idref.fr/260645559,"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']",[],"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']"
https://www.idref.fr/260687820,"['Forteresse médiévale du port - tour rectangulaire', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Tour rectangulaire de la forteresse médiévale du port', 'Θάσος']",[],"['Forteresse médiévale du port - tour rectangulaire', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Tour rectangulaire de la forteresse médiévale du port', 'Θάσος']"
https://www.idref.fr/260643467,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
https://www.idref.fr/260807494,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια$', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια$', 'Θάσος']"
https://www.idref.fr/260643068,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
https://www.idref.fr/260807532,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
https://www.idref.fr/260807524,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
https://www.idref.fr/260807508,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
https://www.idref.fr/260807516,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
https://www.idref.fr/260687812,"['Hangars à bateaux', 'Abris à bateaux', 'Thasos', 'Νεώρια', 'Néôria', 'Θάσος']",[],"['Hangars à bateaux', 'Abris à bateaux', 'Thasos', 'Νεώρια', 'Néôria', 'Θάσος']"
https://www.idref.fr/260650846,"['Βάση ορθογώνιος', 'Base rectangulaire', 'Θάσος', 'Thasos']",[],"['Βάση ορθογώνιος', 'Base rectangulaire', 'Θάσος', 'Thasos']"
https://www.idref.fr/260644994,"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']",[],"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']"
https://www.idref.fr/260644064,"['Εξέδρες', ""Exèdres de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρες', ""Exèdres de l' agora"", 'Θάσος', 'Thasos']"
https://www.idref.fr/260687839,"['Forteresse médiévale du port - crypte', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Crypte de la forteresse médiévale du port', 'Θάσος']",[],"['Forteresse médiévale du port - crypte', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Crypte de la forteresse médiévale du port', 'Θάσος']"
https://www.idref.fr/260643173,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
https://www.idref.fr/260475955,"['Agora grande salle', 'Thasos', 'Σύμπλεγμα αιθουσών πίσω από τη ΝΔ στοά', 'Θάσος', ""Complexe de salles à l'arrière du portique Sud-Ouest""]",[],"['Agora grande salle', 'Thasos', 'Σύμπλεγμα αιθουσών πίσω από τη ΝΔ στοά', 'Θάσος', ""Complexe de salles à l' arrière du portique Sud-Ouest""]"
https://www.idref.fr/260807486,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
https://www.idref.fr/193142910,"['Edifice à paraskénia', 'Κτήριο με παρασκήνια', 'Θάσος', 'Thasos']",[],"['Edifice à paraskénia', 'Κτήριο με παρασκήνια', 'Θάσος', 'Thasos']"
https://www.idref.fr/193142880,"['Thasos', 'Bâtiment en tuf', 'Bouleutèrion', 'Bâtiment de tuf', 'Βουλευτήριο', 'Θάσος', 'Πώρινο οικοδόμημα']",[],"['Thasos', 'Bâtiment en tuf', 'Bouleutèrion', 'Bâtiment de tuf', 'Βουλευτήριο', 'Θάσος', 'Πώρινο οικοδόμημα']"
https://www.idref.fr/260807192,"['Τιμητικές βάσεις μπροστά από το κτήριο με παρασκήνια', ""Bases honorifiques devant l'édifice à paraskenia"", 'Θάσος', 'Thasos']",[],"['Τιμητικές βάσεις μπροστά από το κτήριο με παρασκήνια', ""Bases honorifiques devant l' édifice à paraskenia"", 'Θάσος', 'Thasos']"
