,ID,trueAnnotation,Ignore,Annotation
303,https://www.idref.fr/260466891.rdf,"['Portique', 'Rue à colonnes', 'Δήλος', 'Στοά', 'Οδός με κιονοστοιχία', 'Portico', 'Colonnaded street', 'Delos', 'Délos']","['Portique', 'Portico']","['Portique', 'Rue à colonnes', 'Δήλος', 'Στοά', 'Οδός με κιονοστοιχία', 'Portico', 'Colonnaded street', 'Delos', 'Délos']"
304,https://www.idref.fr/260467413.rdf,"['Δήλος', 'Delos', 'Βωμός και ναός', 'Autel et temple', 'Délos', 'Altar and temple']",[],"['Δήλος', 'Delos', 'Βωμός και ναός', 'Autel et temple', 'Délos', 'Altar and temple']"
305,https://www.idref.fr/260593591.rdf,"['Δήλος', 'Îlot des Bijoux - Maison III', 'Delos', 'Délos', 'Νησίδα των Κοσμημάτων - Οικία III', 'Insula of the Jewels - House III']",[],"['Δήλος', 'Îlot des Bijoux - Maison III', 'Delos', 'Délos', 'Νησίδα των Κοσμημάτων - Οικία III', 'Insula of the Jewels - House III']"
306,https://www.idref.fr/260346780.rdf,"['Δήλος', 'Βορειοανατολικές εξέδρες', 'Exèdres Nord-Est', 'Delos', 'Northeast exedra', 'Exèdres du Nord-Est', 'Délos']",[],"['Δήλος', 'Βορειοανατολικές εξέδρες', 'Exèdres Nord-Est', 'Delos', 'Northeast exedra', 'Exèdres du Nord-Est', 'Délos']"
307,https://www.idref.fr/260561819.rdf,"['Δήλος', 'Ιερά του θεάτρου', 'Délos', 'Sanctuaries of the theater', 'Sanctuaires du théâtre']",[],"['Δήλος', 'Ιερά του θεάτρου', 'Délos', 'Sanctuaries of the theater', 'Sanctuaires du théâtre']"
308,https://www.idref.fr/260216291.rdf,"['Autel archaïque anonyme a', 'Δήλος', 'Ανώνυμος αρχαϊκός βωμός A', 'Autel archaïque anonyme', 'Archaic anonymous altar a', 'Delos', 'Délos']",[],"['Autel archaïque anonyme a', 'Δήλος', 'Ανώνυμος αρχαϊκός βωμός A', 'Autel archaïque anonyme', 'Archaic anonymous altar a', 'Delos', 'Délos']"
309,https://www.idref.fr/260507032.rdf,"['Δήλος', 'Monument de Mithridate', 'Monument of Mithridates', 'Délos', 'Μνημείο του Μιθριδάτη']",[],"['Δήλος', 'Monument de Mithridate', 'Monument of Mithridates', 'Délos', 'Μνημείο του Μιθριδάτη']"
310,https://www.idref.fr/260494100.rdf,"['Δήλος', ""Portique dorique de l'Agora des Déliens"", ""Portique dorique de l'Agora tétragone"", 'Δωρική στοά της Αγοράς των Δηλίων', 'Δωρική στοά της Τετράγωνης Αγοράς', 'Délos', 'Δωρική στοά της Τετραγώνου Αγοράς', 'Doric portico of the Agora of the Delians']",[],"['Δήλος', ""Portique dorique de l' Agora des Déliens"", ""Portique dorique de l' Agora tétragone"", 'Δωρική στοά της Αγοράς των Δηλίων', 'Δωρική στοά της Τετράγωνης Αγοράς', 'Délos', 'Δωρική στοά της Τετραγώνου Αγοράς', 'Doric portico of the Agora of the Delians']"
311,https://www.idref.fr/260593397.rdf,"['Δήλος', 'Insula of the Jewels - House I', 'Delos', 'Νησίδα των Κοσμημάτων - Οικία I', 'Délos', 'Îlot des Bijoux - Maison I']",[],"['Δήλος', 'Insula of the Jewels - House I', 'Delos', 'Νησίδα των Κοσμημάτων - Οικία I', 'Délos', 'Îlot des Bijoux - Maison I']"
312,https://www.idref.fr/260372579.rdf,"['Δήλος', ""Théké d'Opis et Argé"", 'Delos', 'Θήκη της Ώπης και της Άργης', 'Burial-place of Opis and Arge', 'Délos']",[],"['Δήλος', ""Théké d' Opis et Argé"", 'Delos', 'Θήκη της Ώπης και της Άργης', 'Burial-place of Opis and Arge', 'Délos']"
313,https://www.idref.fr/260375438.rdf,"['Άβατον', 'Δήλος', 'Abaton', 'Delos', 'Délos']",[],"['Άβατον', 'Δήλος', 'Abaton', 'Delos', 'Délos']"
314,https://www.idref.fr/260352519.rdf,"['Δήλος', 'Monument de C. Billienus', 'Monument of C. Billienus', 'Delos', 'Μνημείο του C. Billienus', 'Délos']",[],"['Δήλος', 'Monument de C . Billienus', 'Monument of C . Billienus', 'Delos', 'Μνημείο του C . Billienus', 'Délos']"
315,https://www.idref.fr/260443514.rdf,"['Δήλος', 'Οικία του Ξίφους', ""Maison de l'épée"", ""Maison à l'Ouest de la Maison des sceaux"", 'Délos', 'House of the sword']",[],"['Δήλος', 'Οικία του Ξίφους', ""Maison de l' épée"", ""Maison à l' Ouest de la Maison des sceaux"", 'Délos', 'House of the sword']"
316,https://www.idref.fr/260217360.rdf,"['Δήλος', 'Classical altar of Athena and Apollo Paion', 'Delos', 'Κλασικός βωμός της Αθηνάς και του Απόλλωνος Παιώνος', 'Délos', ""Autel classique d'Athéna et Apollon Paiôn""]",[],"['Δήλος', 'Classical altar of Athena and Apollo Paion', 'Delos', 'Κλασικός βωμός της Αθηνάς και του Απόλλωνος Παιώνος', 'Délos', ""Autel classique d' Athéna et Apollon Paiôn""]"
317,https://www.idref.fr/260218197.rdf,"['Δήλος', 'Altar of Zeus Polieus and Athena Polias', 'Αρχαϊκός βωμός του Διός Πολιέως και της Αθηνάς Πολιάδος', 'Delos', 'Délos', 'Autel archaïque de Zeus Polieus et Athéna Polias']",[],"['Δήλος', 'Altar of Zeus Polieus and Athena Polias', 'Αρχαϊκός βωμός του Διός Πολιέως και της Αθηνάς Πολιάδος', 'Delos', 'Délos', 'Autel archaïque de Zeus Polieus et Athéna Polias']"
318,https://www.idref.fr/260494151.rdf,"['Δήλος', 'Monument du Tritopatôr', 'Délos', 'Monument of the Tritopator', 'Μνημείο του Τριτοπάτoρος']",[],"['Δήλος', 'Monument du Tritopatôr', 'Délos', 'Monument of the Tritopator', 'Μνημείο του Τριτοπάτoρος']"
319,https://www.idref.fr/260494178.rdf,"['Δήλος', 'Παλαιοχριστιανική βασιλική του Αγίου Κηρύκου', 'Délos', 'Basilique paléochrétienne de Saint-Cyrique', 'Early Christian basilica of Saint Cyrique']",[],"['Δήλος', 'Παλαιοχριστιανική βασιλική του Αγίου Κηρύκου', 'Délos', 'Basilique paléochrétienne de Saint-Cyrique', 'Early Christian basilica of Saint Cyrique']"
320,https://www.idref.fr/260411078.rdf,"['Δήλος', 'Ekklésiastérion', 'Εκκλησιαστήριο', 'Délos', 'Ekklesiasterion']",[],"['Δήλος', 'Ekklésiastérion', 'Εκκλησιαστήριο', 'Délos', 'Ekklesiasterion']"
321,https://www.idref.fr/260217719.rdf,"['Δήλος', 'Autel hellénistique', 'Hellenistic altar', 'Delos', 'Ελληνιστικός βωμός', 'Délos']",[],"['Δήλος', 'Autel hellénistique', 'Hellenistic altar', 'Delos', 'Ελληνιστικός βωμός', 'Délos']"
322,https://www.idref.fr/260409790.rdf,"['Δήλος', 'Στοά', 'Delos', 'Portique', 'Portico', 'Délos']","['Portique', 'Portico']","['Δήλος', 'Στοά', 'Delos', 'Portique', 'Portico', 'Délos']"
323,https://www.idref.fr/260467464.rdf,"['Hippodrome', 'Ιππόδρομος', 'Δήλος', 'Délos']",[],"['Hippodrome', 'Ιππόδρομος', 'Δήλος', 'Délos']"
324,https://www.idref.fr/260376485.rdf,"['Δήλος', 'Delos', 'Φοίνικας του Νικία', 'Délos', 'Palmier de Nicias', 'Palm tree of Nicias']",[],"['Δήλος', 'Delos', 'Φοίνικας του Νικία', 'Délos', 'Palmier de Nicias', 'Palm tree of Nicias']"
325,https://www.idref.fr/260402605.rdf,"['Δήλος', 'Delos', 'Délos', 'Temple G', 'Ναός G']",[],"['Δήλος', 'Delos', 'Délos', 'Temple G', 'Ναός G']"
326,https://www.idref.fr/26064188X.rdf,"['Îlot E - Maison IV', 'Νησίδα των Χάλκινων - Οικία IV', 'Δήλος', 'Delos', 'Îlot des Bronzes - Maison IV', 'Délos', 'Insula of the Bronzes - House IV']",[],"['Îlot E - Maison IV', 'Νησίδα των Χάλκινων - Οικία IV', 'Δήλος', 'Delos', 'Îlot des Bronzes - Maison IV', 'Délos', 'Insula of the Bronzes - House IV']"
327,https://www.idref.fr/260494135.rdf,"['Δήλος', 'L-shaped portico of the Agora of the Delians', 'Στοά σε σχήμα Γ της Αγοράς των Δηλίων', ""Portique coudé de l'Agora tétragone"", 'Délos', 'Στοά σε σχήμα Γ της Τετράγωνης Αγοράς', 'Στοά σε σχήμα Γ της Τετραγώνου Αγοράς', ""Portique coudé de l'Agora des Déliens""]",[],"['Δήλος', 'L-shaped portico of the Agora of the Delians', 'Στοά σε σχήμα Γ της Αγοράς των Δηλίων', ""Portique coudé de l' Agora tétragone"", 'Délos', 'Στοά σε σχήμα Γ της Τετράγωνης Αγοράς', 'Στοά σε σχήμα Γ της Τετραγώνου Αγοράς', ""Portique coudé de l' Agora des Déliens""]"
328,https://www.idref.fr/260593125.rdf,"['Δήλος', 'Νησίδα των Κοσμημάτων - Οικία VII', 'Delos', 'Insula of the Jewels - House VII', 'Délos', 'Îlot des Bijoux - Maison VII']",[],"['Δήλος', 'Νησίδα των Κοσμημάτων - Οικία VII', 'Delos', 'Insula of the Jewels - House VII', 'Délos', 'Îlot des Bijoux - Maison VII']"
329,https://www.idref.fr/260358134.rdf,"['Δήλος', 'Μνημείο των ""Προγόνων""', 'Delos', 'Monument des ""Progonoi""', 'Monument of the ""Progonoi""', 'Délos']",[],"['Δήλος', 'Μνημείο των ""Προγόνων""', 'Delos', 'Monument des ""Progonoi""', 'Monument of the ""Progonoi""', 'Délos']"
330,https://www.idref.fr/261398016.rdf,"['Délion', 'Θάσος', 'Δήλιον', 'Thasos']",[],"['Délion', 'Θάσος', 'Δήλιον', 'Thasos']"
331,https://www.idref.fr/260593354.rdf,"['Δήλος', 'Îlot des Bijoux - Maison VI', 'Delos', 'Délos', 'Insula of the Jewels - House VI', 'Νησίδα των Κοσμημάτων - Οικία VI']",[],"['Δήλος', 'Îlot des Bijoux - Maison VI', 'Delos', 'Délos', 'Insula of the Jewels - House VI', 'Νησίδα των Κοσμημάτων - Οικία VI']"
332,https://www.idref.fr/260411272.rdf,"['Δήλος', 'Building with a peristyle courtyard', 'Οικοδόμημα με περίστυλη αυλή', 'Édifice à cour péristyle', 'Délos']",[],"['Δήλος', 'Building with a peristyle courtyard', 'Οικοδόμημα με περίστυλη αυλή', 'Édifice à cour péristyle', 'Délos']"
333,https://www.idref.fr/260593796.rdf,"['Δήλος', 'Îlot des Bijoux - Maison V', 'Delos', 'Délos', 'Insula of the Jewels - House V', 'Νησίδα των Κοσμημάτων - Οικία V']",[],"['Δήλος', 'Îlot des Bijoux - Maison V', 'Delos', 'Délos', 'Insula of the Jewels - House V', 'Νησίδα των Κοσμημάτων - Οικία V']"
334,https://www.idref.fr/260555827.rdf,"[""Sanctuaire d'Artémis Lochia"", 'Δήλος', 'Sanctuary of Artemis Lochia', 'Ιερό της Αρτέμιδος Λοχείας', 'Delos', 'Délos']",[],"[""Sanctuaire d' Artémis Lochia"", 'Δήλος', 'Sanctuary of Artemis Lochia', 'Ιερό της Αρτέμιδος Λοχείας', 'Delos', 'Délos']"
335,https://www.idref.fr/260593761.rdf,"['Îlot des Bijoux - Maison II', 'Νησίδα των Κοσμημάτων - Οικία II', 'Δήλος', 'Delos', 'Insula of the Jewels - House II', 'Délos']",[],"['Îlot des Bijoux - Maison II', 'Νησίδα των Κοσμημάτων - Οικία II', 'Δήλος', 'Delos', 'Insula of the Jewels - House II', 'Délos']"
336,https://www.idref.fr/260467006.rdf,"['Δήλος', 'Τριγωνικό άβατο', 'Triangular abaton ', 'Τριγωνικό άβατο ', 'Abaton triangulaire ', 'Delos', 'Abaton triangulaire', 'Triangular abaton', 'Délos']",[],"['Δήλος', 'Τριγωνικό άβατο', 'Triangular abaton', 'Τριγωνικό άβατο', 'Abaton triangulaire', 'Delos', 'Abaton triangulaire', 'Triangular abaton', 'Délos']"
337,https://www.idref.fr/260552763.rdf,"['Fabrique de pourpre', 'Δήλος', 'Βιοτεχνία παραγωγής πορφύρας', 'Purple dye workshop', 'Délos']",[],"['Fabrique de pourpre', 'Δήλος', 'Βιοτεχνία παραγωγής πορφύρας', 'Purple dye workshop', 'Délos']"
338,https://www.idref.fr/260509159.rdf,"['Δήλος', ""Réservoir de l'Inopos"", 'Delos', 'Reservoir of Inopos', ""Barrage de l'Inopos"", 'Délos', 'Δεξαμενή του Ινωπού']",[],"['Δήλος', ""Réservoir de l' Inopos"", 'Delos', 'Reservoir of Inopos', ""Barrage de l' Inopos"", 'Délos', 'Δεξαμενή του Ινωπού']"
339,https://www.idref.fr/260505544.rdf,"['Δήλος', 'Μνημείο των Νυμφών των Πυρρακιδών', 'Monument des Nymphes des Pyrrhakides', 'Monument of the nymphs of the Pyrrhakides', 'Délos']",[],"['Δήλος', 'Μνημείο των Νυμφών των Πυρρακιδών', 'Monument des Nymphes des Pyrrhakides', 'Monument of the nymphs of the Pyrrhakides', 'Délos']"
340,https://www.idref.fr/260220116.rdf,"['Δήλος', 'Mur de péribole', 'Delos', 'Mur de péribole du Sanctuaire', 'Délos', 'Enclosure wall of the sanctuary', 'Περίβολος του Ιερού']",[],"['Δήλος', 'Mur de péribole', 'Delos', 'Mur de péribole du Sanctuaire', 'Délos', 'Enclosure wall of the sanctuary', 'Περίβολος του Ιερού']"
341,https://www.idref.fr/193270846.rdf,"['Thasos', 'Θεσμοφόριον', 'Evraiocastro', 'Θάσος', 'Thesmophorion']",[],"['Thasos', 'Θεσμοφόριον', 'Evraiocastro', 'Θάσος', 'Thesmophorion']"
342,https://www.idref.fr/260443492.rdf,"['Δήλος', 'Lake', 'Lac arrondi', 'Delos', 'Λίμνη', 'Délos', 'Lac']","['Lake', 'Lac']","['Δήλος', 'Lake', 'Lac arrondi', 'Delos', 'Λίμνη', 'Délos', 'Lac']"
343,https://www.idref.fr/260494011.rdf,"['Δήλος', 'Rue à colonnes', ""Rue de l'Est"", 'Delos', 'Ανατολική Οδός', 'Délos', 'East street']",[],"['Δήλος', 'Rue à colonnes', ""Rue de l' Est"", 'Delos', 'Ανατολική Οδός', 'Délos', 'East street']"
344,https://www.idref.fr/260593451.rdf,"['Δήλος', 'Insula of the Jewels - House IV', 'Νησίδα των Κοσμημάτων - Οικία IV', 'Delos', 'Délos', 'Îlot des Bijoux - Maison IV']",[],"['Δήλος', 'Insula of the Jewels - House IV', 'Νησίδα των Κοσμημάτων - Οικία IV', 'Delos', 'Délos', 'Îlot des Bijoux - Maison IV']"
345,https://www.idref.fr/260467049.rdf,"['Δήλος', 'Granite foundation', 'Θεμέλια από γρανίτη', 'Delos', 'Délos', 'Fondation de granit']",[],"['Δήλος', 'Granite foundation', 'Θεμέλια από γρανίτη', 'Delos', 'Délos', 'Fondation de granit']"
346,https://www.idref.fr/26037833X.rdf,"[""Pilier d'Antiochos"", 'Δήλος', 'Delos', 'Délos', 'Base for the statue of Antiochos', 'Πεσσός του Αντιόχου']",[],"[""Pilier d' Antiochos"", 'Δήλος', 'Delos', 'Délos', 'Base for the statue of Antiochos', 'Πεσσός του Αντιόχου']"
347,https://www.idref.fr/260407089.rdf,"['Δήλος', 'Tombeau de Laodiké et Hyperokhé', 'Delos', 'Séma de Laodiké et Hyperokhé', 'Σήμα της Λαοδίκης και της Υπερόχης', 'Délos', 'Grave of Laodicea and Hyperoche']",[],"['Δήλος', 'Tombeau de Laodiké et Hyperokhé', 'Delos', 'Séma de Laodiké et Hyperokhé', 'Σήμα της Λαοδίκης και της Υπερόχης', 'Délos', 'Grave of Laodicea and Hyperoche']"
348,https://www.idref.fr/260467421.rdf,"['Δήλος', 'Sanctuaire du bastion', 'Ιερό του Προμαχώνα', 'Delos', 'Délos', 'Sanctuary of the Bastion']",[],"['Δήλος', 'Sanctuaire du bastion', 'Ιερό του Προμαχώνα', 'Delos', 'Délos', 'Sanctuary of the Bastion']"
349,https://www.idref.fr/260493899.rdf,"['Δήλος', 'Delos', 'Stibabion', 'Délos', 'Altar of Dionysos', 'Autel de Dionysos', 'Chapelle de Dionysos', 'Βωμός του Διονύσου', 'Présentoir de monuments chorégiques']",[],"['Δήλος', 'Delos', 'Stibabion', 'Délos', 'Altar of Dionysos', 'Autel de Dionysos', 'Chapelle de Dionysos', 'Βωμός του Διονύσου', 'Présentoir de monuments chorégiques']"
350,https://www.idref.fr/260563277.rdf,"['Δήλος', 'Sanctuaire anonyme', 'Anonymous sanctuary', 'Délos', 'Ανώνυμο ιερό']",[],"['Δήλος', 'Sanctuaire anonyme', 'Anonymous sanctuary', 'Délos', 'Ανώνυμο ιερό']"
351,https://www.idref.fr/260563595.rdf,"['Δήλος', 'Αγροικία', 'Delos', 'Délos', 'Ferme', 'Farmhouse']",['Ferme'],"['Δήλος', 'Αγροικία', 'Delos', 'Délos', 'Ferme', 'Farmhouse']"
352,https://www.idref.fr/260443506.rdf,"['Δήλος', 'Four houses', 'Quatre habitations', 'Delos', 'Délos', 'Τέσσερις οικίες']",[],"['Δήλος', 'Four houses', 'Quatre habitations', 'Delos', 'Délos', 'Τέσσερις οικίες']"
353,https://www.idref.fr/260558435.rdf,"['Δήλος', 'Ηραίον', 'Delos', 'Chapelle hellénistique', 'Ελληνιστικός ναΐσκος', 'Délos', 'Hellenistic chapel']",[],"['Δήλος', 'Ηραίον', 'Delos', 'Chapelle hellénistique', 'Ελληνιστικός ναΐσκος', 'Délos', 'Hellenistic chapel']"
354,https://www.idref.fr/260554642.rdf,"['Δήλος', 'Escalier nord-ouest du Cynthe', 'Delos', 'Délos', 'Βορειοδυτική άνοδος του Κύνθου', 'Northwest stairway to the summit of Mount Cynthos']",[],"['Δήλος', 'Escalier nord-ouest du Cynthe', 'Delos', 'Délos', 'Βορειοδυτική άνοδος του Κύνθου', 'Northwest stairway to the summit of Mount Cynthos']"
355,https://www.idref.fr/193046075.rdf,"['Psatheri', 'Thasos', 'Παραθαλάσσια πύλη', 'Porte maritime', 'Abords ouest', 'Θάσος']",[],"['Psatheri', 'Thasos', 'Παραθαλάσσια πύλη', 'Porte maritime', 'Abords ouest', 'Θάσος']"
356,https://www.idref.fr/260485004.rdf,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
357,https://www.idref.fr/260471801.rdf,"['Thasos', 'Salle absidalle', 'Αψιδωτή αίθουσα', 'Salle à abside', 'Θάσος']",[],"['Thasos', 'Salle absidalle', 'Αψιδωτή αίθουσα', 'Salle à abside', 'Θάσος']"
358,https://www.idref.fr/260807540.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
359,https://www.idref.fr/26046807X.rdf,"['Καταστήματα ΝΑ της αγοράς', ""Magasins Sud-Est de l'agora"", 'Thasos', 'Θάσος', ""Magasins et cellules d'habitation au Sud-Est de l'agora""]",[],"['Καταστήματα ΝΑ της αγοράς', ""Magasins Sud-Est de l' agora"", 'Thasos', 'Θάσος', ""Magasins et cellules d' habitation au Sud-Est de l' agora""]"
360,https://www.idref.fr/260841625.rdf,"['Galerie Est', 'Λέσχη του Ηρακλείου', ""Galerie de l'Est de l'Héracleion"", 'Thasos', 'Ανατολική Στοά του Ηρακλείου', 'Λέσχη του Ιερού του Ηρακλή', ""Lesché de l'Héracleion"", 'Θάσος', ""Lesché du Sanctuaire d'Héraclès""]",[],"['Galerie Est', 'Λέσχη του Ηρακλείου', ""Galerie de l' Est de l' Héracleion"", 'Thasos', 'Ανατολική Στοά του Ηρακλείου', 'Λέσχη του Ιερού του Ηρακλή', ""Lesché de l' Héracleion"", 'Θάσος', ""Lesché du Sanctuaire d' Héraclès""]"
361,https://www.idref.fr/261059564.rdf,"['Porte de Parménon', 'Thasos', 'Πύλη του Παρμενώνα', 'Θάσος']",[],"['Porte de Parménon', 'Thasos', 'Πύλη του Παρμενώνα', 'Θάσος']"
362,https://www.idref.fr/261080512.rdf,"['Champ Dimitriadis - Rue du rempart', 'Thasos', 'Συνοικία της πύλης του Ερμή - Οδός του τείχους', 'Θάσος', ""Quartier de la porte d'Hermès - Rue du rempart"", '""Συνοικία Δημητριάδη"" - Οδός του τείχους']",[],"['Champ Dimitriadis - Rue du rempart', 'Thasos', 'Συνοικία της πύλης του Ερμή - Οδός του τείχους', 'Θάσος', ""Quartier de la porte d' Hermès - Rue du rempart"", '""Συνοικία Δημητριάδη"" - Οδός του τείχους']"
363,https://www.idref.fr/260645559.rdf,"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']",[],"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']"
364,https://www.idref.fr/260687820.rdf,"['Forteresse médiévale du port - tour rectangulaire', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Tour rectangulaire de la forteresse médiévale du port', 'Θάσος']",[],"['Forteresse médiévale du port - tour rectangulaire', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Tour rectangulaire de la forteresse médiévale du port', 'Θάσος']"
365,https://www.idref.fr/260643467.rdf,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
366,https://www.idref.fr/260807494.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
367,https://www.idref.fr/260643068.rdf,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
368,https://www.idref.fr/260807532.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
369,https://www.idref.fr/260807524.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
370,https://www.idref.fr/260807508.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
371,https://www.idref.fr/260807516.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
372,https://www.idref.fr/260687812.rdf,"['Hangars à bateaux', 'Abris à bateaux', 'Thasos', 'Νεώρια', 'Néôria', 'Θάσος']",[],"['Hangars à bateaux', 'Abris à bateaux', 'Thasos', 'Νεώρια', 'Néôria', 'Θάσος']"
373,https://www.idref.fr/260650846.rdf,"['Βάση ορθογώνιος', 'Base rectangulaire', 'Θάσος', 'Thasos']",[],"['Βάση ορθογώνιος', 'Base rectangulaire', 'Θάσος', 'Thasos']"
374,https://www.idref.fr/260644994.rdf,"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']",[],"['Enclos et base', 'Περίβολοι και βάσεις', 'Θάσος', 'Thasos']"
375,https://www.idref.fr/260644064.rdf,"['Εξέδρες', ""Exèdres de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρες', ""Exèdres de l' agora"", 'Θάσος', 'Thasos']"
376,https://www.idref.fr/260687839.rdf,"['Forteresse médiévale du port - crypte', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Crypte de la forteresse médiévale du port', 'Θάσος']",[],"['Forteresse médiévale du port - crypte', 'Thasos', 'Μεσαιωνικό φρούριο του λιμανιού', 'Crypte de la forteresse médiévale du port', 'Θάσος']"
377,https://www.idref.fr/260643173.rdf,"['Εξέδρα', ""Exèdre de l'agora"", 'Θάσος', 'Thasos']",[],"['Εξέδρα', ""Exèdre de l' agora"", 'Θάσος', 'Thasos']"
378,https://www.idref.fr/260475955.rdf,"['Agora grande salle', 'Thasos', 'Σύμπλεγμα αιθουσών πίσω από τη ΝΔ στοά', 'Θάσος', ""Complexe de salles à l'arrière du portique Sud-Ouest""]",[],"['Agora grande salle', 'Thasos', 'Σύμπλεγμα αιθουσών πίσω από τη ΝΔ στοά', 'Θάσος', ""Complexe de salles à l' arrière du portique Sud-Ouest""]"
379,https://www.idref.fr/260807486.rdf,"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']",[],"['Thasos', 'Locaux administratifs', 'Διοικητικά κτήρια στα βορειοανατολικά', 'Locaux administratifs Nord-Est', 'Διοικητικά κτήρια', 'Θάσος']"
380,https://www.idref.fr/193142910.rdf,"['Edifice à paraskénia', 'Κτήριο με παρασκήνια', 'Θάσος', 'Thasos']",[],"['Edifice à paraskénia', 'Κτήριο με παρασκήνια', 'Θάσος', 'Thasos']"
381,https://www.idref.fr/193142880.rdf,"['Thasos', 'Bâtiment en tuf', 'Bouleutèrion', 'Bâtiment de tuf', 'Βουλευτήριο', 'Θάσος', 'Πώρινο οικοδόμημα']",[],"['Thasos', 'Bâtiment en tuf', 'Bouleutèrion', 'Bâtiment de tuf', 'Βουλευτήριο', 'Θάσος', 'Πώρινο οικοδόμημα']"
382,https://www.idref.fr/260807192.rdf,"['Τιμητικές βάσεις μπροστά από το κτήριο με παρασκήνια', ""Bases honorifiques devant l'édifice à paraskenia"", 'Θάσος', 'Thasos']",[],"['Τιμητικές βάσεις μπροστά από το κτήριο με παρασκήνια', ""Bases honorifiques devant l' édifice à paraskenia"", 'Θάσος', 'Thasos']"
383,https://www.idref.fr/261081764.rdf,"['""Συνοικία Δημητριάδη"" - Νησίδα ΙΙ', 'Thasos', 'Champ Dimitriadis - Îlot II', 'Συνοικία της πύλης του Ερμή - Νησίδα ΙΙ', 'Θάσος', ""Quartier de la porte d'Hermès - Îlot II""]",[],"['""Συνοικία Δημητριάδη"" - Νησίδα ΙΙ', 'Thasos', 'Champ Dimitriadis - Îlot II', 'Συνοικία της πύλης του Ερμή - Νησίδα ΙΙ', 'Θάσος', ""Quartier de la porte d' Hermès - Îlot II""]"
384,https://www.idref.fr/261154206.rdf,"['Thasos', 'Θάσος', 'Rue de la porte du Silène', 'Οδός της πύλης του Σιληνού']",[],"['Thasos', 'Θάσος', 'Rue de la porte du Silène', 'Οδός της πύλης του Σιληνού']"
385,https://www.idref.fr/26138645X.rdf,"['Agora', 'Αγορά', 'Θάσος', 'Thasos']",['Agora'],"['Agora', 'Αγορά', 'Θάσος', 'Thasos']"
